ENSAMBLE Gene ID,Kidney1,Liver1,Kidney2,Liver2,Liver3,Kidney3,Liver4,Liver5,Kidney4,Liver6,Kidney5,Kidney6,Liver7,Kidney7
ENSG00000206753,0,0,0,1,1,1,1,0,0,0,0,3,1,0
ENSG00000135835,10,0,10,0,0,8,1,0,8,0,10,10,2,11
ENSG00000215828,8,0,16,4,3,10,2,3,10,5,12,21,1,10
ENSG00000198665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135823,95,34,100,29,29,89,38,23,107,33,84,123,30,67
ENSG00000153029,33,4,26,4,6,38,6,2,30,7,25,32,6,26
ENSG00000162783,19,16,20,20,17,26,21,13,28,20,26,15,19,21
ENSG00000179452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198216,23,1,12,1,0,16,0,0,23,2,14,18,1,13
ENSG00000212881,1,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000208275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208273,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ENSG00000208272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208264,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000179930,0,1,0,1,0,0,1,0,0,0,0,0,1,0
ENSG00000206764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198747,48,16,47,22,12,46,19,15,43,20,50,55,12,36
ENSG00000135821,508,841,547,820,789,532,709,630,568,810,452,584,659,436
ENSG00000203730,1,0,1,2,0,0,1,0,0,0,0,0,0,1
ENSG00000203729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121446,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000135828,49,21,60,8,12,43,11,10,55,14,57,51,9,44
ENSG00000143333,69,14,77,11,18,56,12,7,65,16,66,76,12,70
ENSG00000135824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135838,82,8,95,13,3,89,7,11,98,16,63,108,10,67
ENSG00000135829,293,85,258,77,70,269,93,55,321,88,229,317,70,227
ENSG00000157060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199837,3,1,0,1,2,1,0,2,1,1,1,4,0,1
ENSG00000176855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135862,341,108,388,114,114,329,118,87,348,133,297,359,117,289
ENSG00000058085,32,7,47,2,4,39,8,8,54,3,37,44,4,37
ENSG00000157064,2,1,3,1,2,5,1,1,1,2,1,4,2,3
ENSG00000116698,222,169,225,140,122,251,131,128,242,137,228,279,124,200
ENSG00000116701,9,18,12,18,25,8,22,17,11,17,11,12,12,16
ENSG00000162704,166,152,185,153,163,191,172,117,202,188,165,174,133,157
ENSG00000143344,113,19,110,30,38,111,26,25,109,25,103,125,22,93
ENSG00000173627,1,1,0,5,0,0,0,2,0,1,0,0,0,0
ENSG00000198756,14,3,15,2,1,10,3,2,8,0,14,14,0,12
ENSG00000198860,28,16,33,19,13,26,14,6,33,14,20,30,14,24
ENSG00000199840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116667,55,116,77,122,104,70,96,70,72,108,59,92,93,52
ENSG00000116406,141,177,130,179,167,140,162,111,132,158,106,139,129,95
ENSG00000135842,54,50,70,58,35,58,52,32,55,47,51,56,40,60
ENSG00000200352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121481,20,10,24,10,8,20,10,8,22,11,16,34,6,14
ENSG00000121486,70,76,80,61,62,84,66,36,69,73,54,86,63,53
ENSG00000116668,20,11,25,6,15,24,11,10,24,8,20,24,8,22
ENSG00000213051,11,3,12,4,5,11,3,2,14,6,18,11,3,8
ENSG00000201421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116679,484,124,486,117,114,450,109,82,504,117,360,508,84,374
ENSG00000207108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201596,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000143341,30,36,30,36,25,28,40,33,25,36,29,28,29,28
ENSG00000116690,13,671,24,686,643,19,612,471,28,652,18,18,521,20
ENSG00000047410,169,274,185,294,263,167,256,180,184,250,153,198,209,154
ENSG00000202025,0,1,0,0,0,1,0,0,0,0,0,1,0,1
ENSG00000199811,3,1,3,1,1,1,2,0,0,1,1,1,1,0
ENSG00000157181,158,114,162,104,124,162,118,81,173,110,122,148,92,138
ENSG00000215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116703,1,2,1,2,0,0,0,1,0,1,0,1,1,0
ENSG00000073756,29,7,36,2,2,20,4,4,24,8,29,32,4,20
ENSG00000116711,23,0,39,3,1,23,0,0,18,1,19,17,2,19
ENSG00000203726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162670,14,0,8,0,0,13,0,0,12,0,3,10,0,8
ENSG00000207059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000150681,2,4,2,5,7,0,2,1,1,3,2,2,4,1
ENSG00000215825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000090104,5,9,6,7,3,5,8,3,3,6,4,7,4,2
ENSG00000127074,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000116741,35,24,54,28,24,45,30,20,35,36,39,52,28,34
ENSG00000185116,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000116750,53,25,52,17,23,55,23,16,39,26,33,39,28,34
ENSG00000116747,29,36,47,41,36,37,21,24,30,33,19,38,22,22
ENSG00000023572,21,27,22,17,25,30,23,11,20,20,18,20,19,14
ENSG00000134371,57,18,46,18,22,46,12,12,62,28,40,60,14,44
ENSG00000162630,12,6,13,6,5,11,3,6,14,2,12,10,2,7
ENSG00000208232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162687,2,33,5,39,32,4,31,19,7,35,1,7,24,1
ENSG00000000971,28,470,27,502,500,28,490,364,34,536,32,42,420,22
ENSG00000116785,0,18,0,19,10,0,11,8,0,16,0,0,8,0
ENSG00000080910,0,3,0,3,3,0,3,1,0,0,0,0,3,0
ENSG00000134365,1,104,0,102,118,0,104,82,0,128,0,2,89,0
ENSG00000134391,4,595,4,561,562,3,555,367,7,579,6,2,434,2
ENSG00000134389,7,395,7,414,415,1,392,286,6,437,7,2,331,2
ENSG00000143278,0,176,0,196,168,5,145,121,2,149,0,2,103,1
ENSG00000066279,0,2,0,2,1,1,2,3,1,4,0,2,2,1
ENSG00000177888,42,33,42,44,32,36,31,26,43,38,28,44,29,27
ENSG00000134376,0,0,2,0,0,2,0,0,2,0,1,0,0,0
ENSG00000213047,7,4,6,4,6,7,4,4,16,6,12,6,1,4
ENSG00000162701,9,2,1,0,1,3,2,3,8,0,6,7,0,3
ENSG00000207139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213046,7,1,3,0,0,2,1,1,1,1,1,4,0,1
ENSG00000203724,1,5,4,4,2,2,4,3,0,4,2,1,5,5
ENSG00000143355,0,3,1,1,2,0,1,4,0,3,0,0,4,0
ENSG00000151414,46,6,54,17,8,51,16,12,43,15,21,50,8,39
ENSG00000151418,149,0,145,1,0,158,0,0,185,0,141,169,0,102
ENSG00000081237,35,116,49,85,87,48,85,76,32,102,26,37,79,27
ENSG00000215824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177287,0,1,0,2,0,0,0,1,1,0,0,1,0,0
ENSG00000208226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116833,2,74,4,81,80,6,69,52,2,75,2,2,57,0
ENSG00000208220,0,0,0,1,2,0,1,1,0,0,0,0,1,0
ENSG00000198922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213045,0,2,0,2,0,0,0,0,0,3,0,1,1,0
ENSG00000203721,0,6,0,4,4,0,8,2,0,5,0,0,5,0
ENSG00000208219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162702,32,68,39,58,78,32,59,51,47,75,29,44,45,35
ENSG00000216140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000118193,0,1,0,1,1,0,2,0,1,4,0,0,3,0
ENSG00000118197,32,16,43,11,14,42,12,13,48,16,28,46,9,27
ENSG00000118200,148,44,165,54,43,142,50,33,154,58,117,168,29,97
ENSG00000170128,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000163362,12,0,11,0,1,6,0,0,16,0,10,6,2,11
ENSG00000201032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116852,2,16,2,8,15,3,19,12,4,5,5,3,13,1
ENSG00000203720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000081248,4,0,6,0,0,3,0,0,7,0,4,8,1,3
ENSG00000116857,167,114,161,107,87,148,86,81,206,97,149,181,73,154
ENSG00000163395,2,2,2,1,0,2,2,2,1,0,0,0,2,2
ENSG00000081277,0,1,5,0,0,4,0,1,3,0,2,2,0,1
ENSG00000118194,82,51,91,37,40,82,46,34,100,34,85,81,40,87
ENSG00000159166,112,46,96,39,40,79,35,37,109,62,93,101,52,84
ENSG00000159173,52,4,52,6,6,52,6,6,57,7,54,56,4,54
ENSG00000174307,16,4,17,6,6,12,5,6,12,5,11,14,6,12
ENSG00000159176,540,179,549,200,163,437,186,212,561,190,536,596,184,497
ENSG00000134369,70,20,64,20,12,57,24,13,74,30,61,64,17,64
ENSG00000184965,3,0,2,2,0,3,0,1,4,1,0,1,0,1
ENSG00000200942,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000198700,180,111,193,122,116,180,104,92,186,141,189,193,105,176
ENSG00000198892,31,6,17,9,8,33,3,6,33,9,21,25,14,42
ENSG00000163431,33,23,30,13,28,30,18,23,31,23,37,41,20,31
ENSG00000134375,131,134,163,135,137,129,131,85,143,120,109,130,95,122
ENSG00000206637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176393,98,78,93,58,60,98,56,54,142,66,95,122,54,88
ENSG00000163435,154,160,165,152,154,166,116,155,178,188,164,185,154,158
ENSG00000170075,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ENSG00000143862,99,67,84,59,66,81,72,69,90,75,106,99,69,87
ENSG00000143851,24,5,23,7,5,23,10,12,30,7,30,33,7,27
ENSG00000133067,5,11,3,10,6,4,8,6,5,5,3,3,11,4
ENSG00000208212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000077152,6,1,7,0,2,5,3,2,5,3,4,9,1,3
ENSG00000077157,30,7,30,10,8,40,7,6,29,8,30,32,7,38
ENSG00000201103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202326,1,0,0,2,0,0,0,0,1,0,1,0,0,2
ENSG00000143858,4,4,2,6,5,4,2,2,2,2,2,5,2,4
ENSG00000212880,3,0,0,0,0,0,2,0,2,0,0,0,1,0
ENSG00000117139,66,45,101,51,45,105,47,29,107,58,85,87,33,76
ENSG00000184774,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183155,29,15,29,19,24,33,19,16,29,17,25,28,15,26
ENSG00000117153,91,40,90,48,46,64,54,24,94,38,62,79,34,60
ENSG00000199471,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000159346,141,82,130,78,94,116,82,68,150,104,120,136,89,122
ENSG00000159348,124,90,137,71,63,123,60,50,123,78,111,132,55,128
ENSG00000163444,12,4,14,6,5,14,4,6,15,3,8,14,6,8
ENSG00000143847,116,4,130,5,3,107,2,2,120,3,124,118,2,122
ENSG00000122180,1,0,0,0,0,1,0,0,1,0,2,3,0,1
ENSG00000163485,59,4,68,0,3,59,1,2,64,3,74,69,2,75
ENSG00000133055,16,1,9,1,0,9,0,0,10,1,14,13,0,17
ENSG00000133048,246,26,254,23,27,218,23,33,257,33,227,239,31,216
ENSG00000133063,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000159388,273,34,296,26,20,268,36,31,304,30,255,304,31,206
ENSG00000202300,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000122176,46,34,41,24,28,50,33,36,37,34,37,50,22,31
ENSG00000188783,107,180,101,172,144,99,167,142,112,183,116,116,162,88
ENSG00000188770,0,0,1,0,0,0,0,0,1,0,0,1,0,0
ENSG00000058668,212,74,184,84,76,190,67,56,194,71,158,188,60,154
ENSG00000122188,0,4,2,4,5,0,4,6,0,6,0,1,3,3
ENSG00000058673,110,102,136,101,98,146,96,88,139,118,125,156,96,100
ENSG00000182004,24,14,20,7,6,14,6,6,13,7,18,12,8,14
ENSG00000184655,3,1,1,0,0,4,2,0,2,0,0,1,1,1
ENSG00000211554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143842,66,49,68,54,42,64,32,32,66,40,92,82,38,70
ENSG00000143845,305,528,313,496,512,283,521,539,381,563,318,341,591,338
ENSG00000143839,50,2,49,1,0,52,1,1,71,4,59,65,1,40
ENSG00000170498,0,1,0,1,0,1,0,1,0,2,0,0,1,0
ENSG00000174567,18,104,20,82,87,11,78,88,24,109,18,28,93,15
ENSG00000143850,246,153,248,166,151,251,157,162,286,204,230,310,171,234
ENSG00000133056,20,20,28,20,10,24,14,13,21,18,22,24,14,20
ENSG00000158615,112,151,111,157,155,104,134,94,116,174,96,117,109,81
ENSG00000198625,16,9,14,5,6,18,12,4,16,10,12,20,6,14
ENSG00000200408,2,0,1,2,1,1,0,0,0,1,0,0,0,0
ENSG00000170382,43,3,38,8,3,47,3,5,60,5,60,47,6,55
ENSG00000208201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163531,912,66,982,88,86,936,83,92,1034,94,927,1036,86,816
ENSG00000184144,0,0,1,0,0,0,0,1,1,1,1,2,1,1
ENSG00000117222,76,32,68,36,41,75,42,21,79,26,52,66,30,42
ENSG00000174529,14,10,7,13,13,9,17,12,14,28,9,9,5,11
ENSG00000133059,213,86,189,67,70,169,67,61,192,57,171,183,51,176
ENSG00000213041,3,4,5,1,0,8,3,3,3,5,4,1,0,0
ENSG00000133069,9,1,9,3,2,9,0,1,19,3,13,6,2,11
ENSG00000163545,107,26,100,16,15,86,22,23,95,24,102,107,21,88
ENSG00000162873,2,0,2,0,0,0,0,0,2,0,1,0,0,1
ENSG00000186007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117266,88,20,89,24,17,84,28,30,107,29,92,117,35,108
ENSG00000174514,376,2,399,5,4,374,6,2,441,4,329,399,0,299
ENSG00000206762,1,0,3,0,0,3,0,0,2,0,3,0,1,2
ENSG00000158711,15,6,22,4,12,18,8,8,13,14,19,24,8,12
ENSG00000158715,20,97,17,113,99,21,109,80,19,111,18,22,102,27
ENSG00000198770,300,249,288,238,247,306,253,166,304,255,218,319,187,242
ENSG00000069275,450,493,559,503,505,494,447,391,512,490,451,503,408,402
ENSG00000201944,0,1,0,0,1,0,0,0,0,2,0,0,0,0
ENSG00000117280,208,62,208,57,46,215,42,37,228,42,151,200,52,170
ENSG00000133065,119,21,128,22,26,119,21,12,126,25,121,147,20,119
ENSG00000162877,12,0,6,3,1,7,2,3,4,1,13,12,0,4
ENSG00000198762,7,2,15,2,3,8,3,2,7,3,1,14,1,7
ENSG00000174502,37,0,43,0,1,38,0,0,39,1,34,52,0,41
ENSG00000212917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198049,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000196533,10,0,15,8,4,15,2,1,17,5,12,9,2,7
ENSG00000212627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196188,0,2,0,3,3,0,2,0,0,4,0,0,2,0
ENSG00000163486,148,28,173,23,27,161,23,24,197,34,153,154,20,167
ENSG00000143466,14,4,5,4,3,9,0,4,8,4,12,11,3,7
ENSG00000162888,1,1,0,0,0,0,0,0,0,1,1,0,0,0
ENSG00000136653,19,85,19,77,68,16,64,49,14,63,27,15,63,14
ENSG00000143486,113,69,117,50,53,107,60,65,120,79,90,138,48,112
ENSG00000143479,11,9,11,9,9,16,14,9,11,11,9,12,7,9
ENSG00000162889,234,120,264,156,126,249,110,142,252,132,251,286,147,246
ENSG00000199349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142224,0,0,0,0,0,0,0,2,1,0,0,0,0,0
ENSG00000162891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162892,0,1,0,2,0,0,1,0,0,0,0,0,1,1
ENSG00000162894,2,4,1,5,15,5,5,9,1,9,2,1,9,3
ENSG00000162896,721,112,772,115,103,700,126,96,816,128,745,816,110,668
ENSG00000162897,34,2,42,1,5,35,1,2,40,2,42,37,3,38
ENSG00000208197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182795,81,10,68,16,10,73,13,6,86,15,60,69,13,59
ENSG00000208196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180667,35,23,31,20,26,35,19,11,29,30,15,34,15,17
ENSG00000123836,193,14,190,16,10,181,16,7,180,12,144,213,10,156
ENSG00000123843,5,719,7,696,724,4,655,526,13,723,4,7,619,3
ENSG00000123838,31,1314,14,1363,1282,23,1238,1038,20,1391,20,28,1038,18
ENSG00000196352,92,19,91,22,14,83,12,14,92,20,90,112,17,59
ENSG00000162901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117322,6,0,8,0,0,4,0,0,4,0,4,4,0,2
ENSG00000203710,65,9,60,7,6,63,4,5,65,6,63,77,4,57
ENSG00000197721,0,0,1,0,0,0,0,0,1,0,0,1,0,0
ENSG00000117335,1007,372,1096,386,376,1089,358,240,1083,394,764,1142,291,780
ENSG00000207966,1,0,1,1,0,0,0,2,0,2,0,1,0,0
ENSG00000207790,0,1,0,0,2,0,0,1,0,0,0,0,0,0
ENSG00000203709,18,4,27,4,8,20,3,3,17,3,18,22,4,25
ENSG00000203708,10,4,7,3,2,8,4,0,5,3,4,10,1,12
ENSG00000174059,162,11,157,12,9,134,19,10,171,20,134,178,13,162
ENSG00000076356,98,28,90,27,28,134,18,20,101,30,108,115,29,95
ENSG00000216137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203707,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ENSG00000008118,12,4,14,2,2,11,1,1,13,1,16,20,0,11
ENSG00000196878,16,10,15,6,7,17,11,14,16,9,16,28,13,17
ENSG00000123689,123,95,105,85,94,110,75,85,124,81,95,130,87,111
ENSG00000117594,16,450,10,498,473,18,453,378,23,512,16,15,356,22
ENSG00000009790,18,7,18,24,16,22,12,11,25,18,16,24,9,9
ENSG00000215821,26,14,20,22,30,24,26,15,23,20,12,17,18,11
ENSG00000162757,10,3,8,2,5,6,3,8,15,3,7,8,5,7
ENSG00000117595,72,19,89,12,19,77,12,13,98,17,83,80,14,73
ENSG00000117597,42,40,40,44,19,38,38,28,22,34,35,34,20,36
ENSG00000143469,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ENSG00000203706,2,2,6,0,0,8,1,1,7,1,6,3,1,6
ENSG00000082497,8,1,7,1,0,2,1,0,6,1,6,9,0,3
ENSG00000213038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000054392,25,12,21,16,3,22,11,9,29,12,13,20,8,20
ENSG00000200972,0,0,0,1,0,0,2,0,0,1,0,0,2,0
ENSG00000143473,0,1,2,1,0,0,1,1,2,1,0,1,1,2
ENSG00000174658,8,11,11,4,8,6,8,6,8,9,2,5,6,7
ENSG00000117625,118,50,133,64,84,99,68,68,112,72,88,136,62,96
ENSG00000082512,56,15,69,23,13,62,22,15,70,12,59,86,13,52
ENSG00000215820,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153363,14,6,7,18,4,14,9,8,12,12,10,10,12,6
ENSG00000213037,1,0,3,0,0,2,0,1,4,1,2,2,2,1
ENSG00000198570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170385,40,64,32,45,50,27,67,36,36,55,30,37,44,17
ENSG00000117650,0,0,0,1,0,0,2,0,0,0,0,1,0,1
ENSG00000123684,56,147,75,170,154,56,147,104,62,134,45,62,128,43
ENSG00000208193,1,1,1,2,4,0,6,4,0,3,0,1,0,0
ENSG00000212205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143493,27,27,31,28,18,27,16,9,40,18,18,26,14,25
ENSG00000212187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143476,4,0,3,1,0,0,0,0,3,0,1,1,0,1
ENSG00000208192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000066027,197,187,208,209,201,219,177,126,198,210,174,220,150,147
ENSG00000201544,1,1,1,1,0,1,1,0,2,1,0,1,0,0
ENSG00000065600,26,10,45,6,11,34,8,4,44,8,29,37,6,34
ENSG00000117691,118,87,123,82,89,95,73,81,144,87,92,141,88,114
ENSG00000203259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162772,110,22,111,31,16,108,18,12,111,26,95,106,22,91
ENSG00000162771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000123685,3,2,0,1,1,0,1,2,4,1,1,2,0,3
ENSG00000207491,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000117697,6,6,8,9,5,14,7,8,18,11,10,10,9,13
ENSG00000203705,64,21,55,21,9,44,15,8,71,18,55,65,8,47
ENSG00000185523,0,1,0,1,0,0,1,1,0,2,0,0,1,2
ENSG00000198468,11,5,10,2,3,7,5,4,11,3,5,5,3,5
ENSG00000162769,5,1,8,2,2,10,2,2,6,1,6,12,1,5
ENSG00000143494,2,2,0,0,1,0,0,0,1,0,1,0,0,0
ENSG00000174606,54,45,49,39,42,55,46,23,49,45,30,50,35,38
ENSG00000203258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136643,55,35,44,30,33,40,36,26,54,43,40,46,28,43
ENSG00000216186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117707,39,344,41,366,354,50,328,231,45,376,34,54,264,28
ENSG00000215936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143499,67,56,61,40,40,74,53,29,65,68,53,68,46,58
ENSG00000152104,60,0,65,3,2,43,3,3,49,3,48,65,5,58
ENSG00000213036,8,4,9,7,3,7,0,4,6,7,3,6,5,6
ENSG00000215819,4,2,1,0,1,2,3,1,3,0,2,1,5,1
ENSG00000117724,2,2,2,2,2,2,0,0,6,2,2,2,0,4
ENSG00000185221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000082482,4,0,5,0,0,5,0,0,2,0,2,5,1,4
ENSG00000136636,57,26,57,23,29,45,28,25,65,28,47,67,16,30
ENSG00000042781,0,34,1,32,32,2,21,26,0,34,0,2,20,0
ENSG00000202498,0,1,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000203703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196482,254,14,298,14,10,286,14,12,294,11,224,291,12,191
ENSG00000201753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092978,26,18,24,24,14,19,12,10,30,14,18,28,18,22
ENSG00000162814,6,0,11,0,0,7,0,1,13,0,6,15,1,4
ENSG00000201493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000067533,44,30,52,40,40,56,40,30,56,31,29,52,29,36
ENSG00000092969,5,2,8,2,1,4,3,1,10,2,2,6,2,6
ENSG00000212610,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000143353,78,32,86,39,35,91,32,30,109,31,80,91,34,56
ENSG00000215817,3,3,3,3,3,4,1,1,1,0,2,3,2,1
ENSG00000208186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196660,1,159,4,157,170,3,153,110,3,149,0,3,120,3
ENSG00000208185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136628,289,123,307,140,131,284,127,99,316,150,256,305,120,240
ENSG00000208183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162813,35,12,40,7,15,36,11,16,58,19,25,43,17,39
ENSG00000067704,275,192,274,196,192,267,194,144,299,222,241,298,158,221
ENSG00000207590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208180,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000118873,144,127,164,122,104,146,122,70,156,128,102,148,86,128
ENSG00000212263,5,1,1,1,1,1,4,1,1,0,1,3,1,2
ENSG00000213033,3,0,1,1,1,2,3,1,3,0,1,1,0,3
ENSG00000116141,18,1,16,1,2,26,2,4,18,5,10,22,5,24
ENSG00000208179,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000162817,204,369,216,377,368,193,362,314,198,383,219,232,320,170
ENSG00000117791,117,167,120,202,151,119,169,137,133,184,109,116,121,81
ENSG00000186205,7,8,4,10,18,5,16,11,5,14,5,5,10,5
ENSG00000208178,0,1,0,0,0,1,1,1,0,0,0,0,0,0
ENSG00000136630,10,34,4,34,21,10,30,40,10,34,10,7,32,13
ENSG00000203701,0,1,0,1,0,0,1,1,0,0,0,0,0,0
ENSG00000143507,4,59,2,59,68,10,60,38,3,54,3,8,47,2
ENSG00000200033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208175,7,4,7,10,9,7,6,5,8,9,4,13,8,2
ENSG00000208174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143512,0,1,2,0,0,0,1,2,0,0,0,0,0,0
ENSG00000143498,5,4,7,5,5,4,6,2,2,5,1,6,2,3
ENSG00000154305,116,209,110,176,210,108,204,129,128,214,94,106,151,104
ENSG00000186063,8,3,8,5,4,8,6,2,8,2,6,4,2,4
ENSG00000212439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
